customerName;productName;productLine;orderDate;orderDay;orderMonth;orderYear;orderQuarter;dollar_sales
Corrida Auto Replicas, Ltd;1939 Cadillac Limousine;Vintage Cars;2003-05-28 00:00:00;28;5;2003;2;2033.47
Corrida Auto Replicas, Ltd;1962 Volkswagen Microbus;Trucks and Buses;2003-05-28 00:00:00;28;5;2003;2;3312.36
Corrida Auto Replicas, Ltd;1936 Chrysler Airflow;Vintage Cars;2003-05-28 00:00:00;28;5;2003;2;2847.84
Corrida Auto Replicas, Ltd;1980Ã¢â‚¬â„¢s GM Manhattan Express;Trucks and Buses;2003-05-28 00:00:00;28;5;2003;2;3561.69
Corrida Auto Replicas, Ltd;1996 Peterbilt 379 Stake Bed with Outrigger;Trucks and Buses;2003-05-28 00:00:00;28;5;2003;2;1613.3
Corrida Auto Replicas, Ltd;1982 Camaro Z28;Classic Cars;2003-05-28 00:00:00;28;5;2003;2;4369.5
Muscle Machine Inc;2001 Ferrari Enzo;Classic Cars;2003-06-03 00:00:00;3;6;2003;2;8889.5
Muscle Machine Inc;1969 Corvair Monza;Classic Cars;2003-06-03 00:00:00;3;6;2003;2;6463
Muscle Machine Inc;1969 Ford Falcon;Classic Cars;2003-06-03 00:00:00;3;6;2003;2;7121.52
Muscle Machine Inc;1957 Chevy Pickup;Trucks and Buses;2003-06-03 00:00:00;3;6;2003;2;2417.52
Muscle Machine Inc;1998 Chrysler Plymouth Prowler;Classic Cars;2003-06-03 00:00:00;3;6;2003;2;6336.45
Muscle Machine Inc;1964 Mercedes Tour Bus;Trucks and Buses;2003-06-03 00:00:00;3;6;2003;2;5136.3
Muscle Machine Inc;1992 Ferrari 360 Spider red;Classic Cars;2003-06-03 00:00:00;3;6;2003;2;3278.44
Muscle Machine Inc;1970 Triumph Spitfire;Classic Cars;2003-06-03 00:00:00;3;6;2003;2;3159.75
Muscle Machine Inc;1970 Dodge Coronet;Classic Cars;2003-06-03 00:00:00;3;6;2003;2;1017.2
Muscle Machine Inc;1958 Chevy Corvette Limited Edition;Classic Cars;2003-06-03 00:00:00;3;6;2003;2;1337.69
Muscle Machine Inc;1992 Porsche Cayenne Turbo Silver;Classic Cars;2003-06-03 00:00:00;3;6;2003;2;2152.6
Muscle Machine Inc;1954 Greyhound Scenicruiser;Trucks and Buses;2003-06-03 00:00:00;3;6;2003;2;2093.85
Muscle Machine Inc;1950's Chicago Surface Lines Streetcar;Trains;2003-06-03 00:00:00;3;6;2003;2;1766.1
Muscle Machine Inc;Diamond T620 Semi-Skirted Tanker;Trucks and Buses;2003-06-03 00:00:00;3;6;2003;2;5111.52
Muscle Machine Inc;1962 City of Detroit Streetcar;Trains;2003-06-03 00:00:00;3;6;2003;2;2559.9
Euro+ Shopping Channel;1903 Ford Model A;Vintage Cars;2003-06-06 00:00:00;6;6;2003;2;4928.2
Euro+ Shopping Channel;Collectable Wooden Train;Trains;2003-06-06 00:00:00;6;6;2003;2;3307.47
Euro+ Shopping Channel;1904 Buick Runabout;Vintage Cars;2003-06-06 00:00:00;6;6;2003;2;3321.31
Euro+ Shopping Channel;The Mayflower;Ships;2003-06-06 00:00:00;6;6;2003;2;2328
Stylish Desk Decors, Co.;1972 Alfa Romeo GTA;Classic Cars;2003-06-12 00:00:00;12;6;2003;2;4084.08
Stylish Desk Decors, Co.;18th century schooner;Ships;2003-06-12 00:00:00;12;6;2003;2;5087.7
Stylish Desk Decors, Co.;1912 Ford Model T Delivery Wagon;Vintage Cars;2003-06-12 00:00:00;12;6;2003;2;3338.63
Stylish Desk Decors, Co.;1940 Ford Delivery Sedan;Vintage Cars;2003-06-12 00:00:00;12;6;2003;2;3815.5
Stylish Desk Decors, Co.;The Schooner Bluenose;Ships;2003-06-12 00:00:00;12;6;2003;2;1818.77
Stylish Desk Decors, Co.;The USS Constitution Ship;Ships;2003-06-12 00:00:00;12;6;2003;2;3252.6
Stylish Desk Decors, Co.;The Titanic;Ships;2003-06-12 00:00:00;12;6;2003;2;3786.3
Stylish Desk Decors, Co.;The Queen Mary;Ships;2003-06-12 00:00:00;12;6;2003;2;2830.20
Stylish Desk Decors, Co.;Pont Yacht;Ships;2003-06-12 00:00:00;12;6;2003;2;1415.36
Auto-Moto Classics Inc.;1999 Yamaha Speed Boat;Ships;2003-06-16 00:00:00;16;6;2003;2;2752.79
Auto-Moto Classics Inc.;1941 Chevrolet Special Deluxe Cabriolet;Vintage Cars;2003-06-16 00:00:00;16;6;2003;2;3284.16
Gift Ideas Corp.;1980s Black Hawk Helicopter;Planes;2003-06-16 00:00:00;16;6;2003;2;2980.31
Gift Ideas Corp.;1900s Vintage Bi-Plane;Planes;2003-06-16 00:00:00;16;6;2003;2;2133.95
Gift Ideas Corp.;1937 Horch 930V Limousine;Vintage Cars;2003-06-16 00:00:00;16;6;2003;2;1525.4
Gift Ideas Corp.;Corsair F4U ( Bird Cage);Planes;2003-06-16 00:00:00;16;6;2003;2;2729.5
Gift Ideas Corp.;HMS Bounty;Ships;2003-06-16 00:00:00;16;6;2003;2;1692.67
Gift Ideas Corp.;America West Airlines B757-200;Planes;2003-06-16 00:00:00;16;6;2003;2;3470.4
Gift Ideas Corp.;American Airlines: MD-11S;Planes;2003-06-16 00:00:00;16;6;2003;2;1655.42
Gift Ideas Corp.;Boeing X-32A JSF;Planes;2003-06-16 00:00:00;16;6;2003;2;844.62
Down Under Souveniers, Inc;F/A 18 Hornet 1/72;Planes;2003-06-25 00:00:00;25;6;2003;2;2880
Euro+ Shopping Channel;P-51-D Mustang;Planes;2003-06-27 00:00:00;27;6;2003;2;3932.74
Euro+ Shopping Channel;1928 British Royal Navy Airplane;Planes;2003-06-27 00:00:00;27;6;2003;2;4486.22
Euro+ Shopping Channel;1900s Vintage Tri-Plane;Planes;2003-06-27 00:00:00;27;6;2003;2;2832.68
Euro+ Shopping Channel;1997 BMW F650 ST;Motorcycles;2003-06-27 00:00:00;27;6;2003;2;1860.92
Euro+ Shopping Channel;1928 Ford Phaeton Deluxe;Vintage Cars;2003-06-27 00:00:00;27;6;2003;2;3303.08
Euro+ Shopping Channel;1930 Buick Marquette Phaeton;Vintage Cars;2003-06-27 00:00:00;27;6;2003;2;1001.43
Euro+ Shopping Channel;American Airlines: B767-300;Planes;2003-06-27 00:00:00;27;6;2003;2;1841.52
Euro+ Shopping Channel;ATA: B757-300;Planes;2003-06-27 00:00:00;27;6;2003;2;3107.43
Lyon Souveniers;1969 Harley Davidson Ultimate Chopper;Motorcycles;2003-07-01 00:00:00;1;7;2003;3;3727.72
Lyon Souveniers;1996 Moto Guzzi 1100i;Motorcycles;2003-07-01 00:00:00;1;7;2003;3;3147.12
Lyon Souveniers;2003 Harley-Davidson Eagle Drag Bike;Motorcycles;2003-07-01 00:00:00;1;7;2003;3;5823.34
Lyon Souveniers;2002 Suzuki XREO;Motorcycles;2003-07-01 00:00:00;1;7;2003;3;2620.79
Lyon Souveniers;1936 Harley Davidson El Knucklehead;Motorcycles;2003-07-01 00:00:00;1;7;2003;3;1544.39
Lyon Souveniers;1997 BMW R 1100 S;Motorcycles;2003-07-01 00:00:00;1;7;2003;3;3313.45
Lyon Souveniers;1960 BSA Gold Star DBD34;Motorcycles;2003-07-01 00:00:00;1;7;2003;3;3242.62
Mini Gifts Distributors Ltd.;1968 Ford Mustang;Classic Cars;2003-07-02 00:00:00;2;7;2003;3;7273.13
Mini Gifts Distributors Ltd.;1968 Dodge Charger;Classic Cars;2003-07-02 00:00:00;2;7;2003;3;5298.72
Mini Gifts Distributors Ltd.;1970 Plymouth Hemi Cuda;Classic Cars;2003-07-02 00:00:00;2;7;2003;3;1742.88
Mini Gifts Distributors Ltd.;1969 Dodge Charger;Classic Cars;2003-07-02 00:00:00;2;7;2003;3;3005.56
Mini Gifts Distributors Ltd.;1948 Porsche 356-A Roadster;Classic Cars;2003-07-02 00:00:00;2;7;2003;3;3215.51
Mini Gifts Distributors Ltd.;1969 Dodge Super Bee;Classic Cars;2003-07-02 00:00:00;2;7;2003;3;2967.29
Mini Gifts Distributors Ltd.;1976 Ford Gran Torino;Classic Cars;2003-07-02 00:00:00;2;7;2003;3;5864.87
Mini Gifts Distributors Ltd.;1957 Vespa GS150;Motorcycles;2003-07-02 00:00:00;2;7;2003;3;2238.3
Mini Gifts Distributors Ltd.;1957 Corvette Convertible;Classic Cars;2003-07-02 00:00:00;2;7;2003;3;4151.51
Mini Gifts Distributors Ltd.;1982 Ducati 900 Monster;Motorcycles;2003-07-02 00:00:00;2;7;2003;3;1948.22
Mini Gifts Distributors Ltd.;1982 Lamborghini Diablo;Classic Cars;2003-07-02 00:00:00;2;7;2003;3;687.2
Mini Gifts Distributors Ltd.;1971 Alpine Renault 1600s;Classic Cars;2003-07-02 00:00:00;2;7;2003;3;1405.35
Mini Gifts Distributors Ltd.;1956 Porsche 356A Coupe;Classic Cars;2003-07-02 00:00:00;2;7;2003;3;6534.41
Mini Gifts Distributors Ltd.;1961 Chevrolet Impala;Classic Cars;2003-07-02 00:00:00;2;7;2003;3;1766.39
Mini Gifts Distributors Ltd.;1982 Ducati 996 R;Motorcycles;2003-07-02 00:00:00;2;7;2003;3;1274.45
Mini Gifts Distributors Ltd.;1974 Ducati 350 Mk3 Desmo;Motorcycles;2003-07-02 00:00:00;2;7;2003;3;2755.5
Mini Gifts Distributors Ltd.;2002 Yamaha YZR M1;Motorcycles;2003-07-02 00:00:00;2;7;2003;3;3472.48
Alpha Cognac;1993 Mazda RX-7;Classic Cars;2003-07-04 00:00:00;4;7;2003;3;2937
Alpha Cognac;1995 Honda Civic;Classic Cars;2003-07-04 00:00:00;4;7;2003;3;4352.76
Alpha Cognac;1992 Ferrari 360 Spider red;Classic Cars;2003-07-04 00:00:00;4;7;2003;3;6942.94
Reims Collectables;1965 Aston Martin DB5;Classic Cars;2003-07-10 00:00:00;10;7;2003;3;5092.12
Reims Collectables;1999 Indy 500 Monte Carlo SS;Classic Cars;2003-07-10 00:00:00;10;7;2003;3;4102.55
Reims Collectables;1948 Porsche Type 356 Roadster;Classic Cars;2003-07-10 00:00:00;10;7;2003;3;3679.08
Reims Collectables;1966 Shelby Cobra 427 S/C;Classic Cars;2003-07-10 00:00:00;10;7;2003;3;1046.5
Kelly's Gift Shop;1917 Grand Touring Sedan;Vintage Cars;2003-07-07 00:00:00;7;7;2003;3;4936.8
Kelly's Gift Shop;1911 Ford Town Car;Vintage Cars;2003-07-07 00:00:00;7;7;2003;3;1132.12
Kelly's Gift Shop;1932 Model A Ford J-Coupe;Vintage Cars;2003-07-07 00:00:00;7;7;2003;3;4347.96
Kelly's Gift Shop;1932 Alfa Romeo 8C2300 Spider Sport;Vintage Cars;2003-07-07 00:00:00;7;7;2003;3;3720.05
Kelly's Gift Shop;1957 Ford Thunderbird;Classic Cars;2003-07-07 00:00:00;7;7;2003;3;1491.78
Kelly's Gift Shop;1970 Chevy Chevelle SS 454;Classic Cars;2003-07-07 00:00:00;7;7;2003;3;2678.85
Kelly's Gift Shop;1939 Chevrolet Deluxe Coupe;Vintage Cars;2003-07-07 00:00:00;7;7;2003;3;730.18
Kelly's Gift Shop;1938 Cadillac V-16 Presidential Limousine;Vintage Cars;2003-07-07 00:00:00;7;7;2003;3;1271.49
Kelly's Gift Shop;1949 Jaguar XK 120;Classic Cars;2003-07-07 00:00:00;7;7;2003;3;2060.79
Kelly's Gift Shop;1952 Citroen-15CV;Classic Cars;2003-07-07 00:00:00;7;7;2003;3;2889
Kelly's Gift Shop;1969 Chevrolet Camaro Z28;Classic Cars;2003-07-07 00:00:00;7;7;2003;3;3775.45
Kelly's Gift Shop;2002 Chevy Corvette;Classic Cars;2003-07-07 00:00:00;7;7;2003;3;2091.18
Kelly's Gift Shop;1936 Mercedes Benz 500k Roadster;Vintage Cars;2003-07-07 00:00:00;7;7;2003;3;951.78
Souveniers And Things Co.;1937 Lincoln Berline;Vintage Cars;2003-07-16 00:00:00;16;7;2003;3;2770.77
Souveniers And Things Co.;1936 Mercedes-Benz 500K Special Roadster;Vintage Cars;2003-07-16 00:00:00;16;7;2003;3;2588.67
Souveniers And Things Co.;1928 Mercedes-Benz SSK;Vintage Cars;2003-07-16 00:00:00;16;7;2003;3;6227.08
Souveniers And Things Co.;1913 Ford Model T Speedster;Vintage Cars;2003-07-16 00:00:00;16;7;2003;3;4194.28
Souveniers And Things Co.;1934 Ford V8 Coupe;Vintage Cars;2003-07-16 00:00:00;16;7;2003;3;1049.4
Souveniers And Things Co.;18th Century Vintage Horse Carriage;Vintage Cars;2003-07-16 00:00:00;16;7;2003;3;2031.6
Souveniers And Things Co.;1917 Maxwell Touring Car;Vintage Cars;2003-07-16 00:00:00;16;7;2003;3;2440.5
Souveniers And Things Co.;1936 Chrysler Airflow;Vintage Cars;2003-07-16 00:00:00;16;7;2003;3;2711.21
Technics Stores Inc.;1952 Alpine Renault 1300;Classic Cars;2003-07-24 00:00:00;24;7;2003;3;6898.28
Technics Stores Inc.;1962 LanciaA Delta 16V;Classic Cars;2003-07-24 00:00:00;24;7;2003;3;3418.74
Technics Stores Inc.;1958 Setra Bus;Trucks and Buses;2003-07-24 00:00:00;24;7;2003;3;4518.2
Technics Stores Inc.;1940 Ford Pickup Truck;Trucks and Buses;2003-07-24 00:00:00;24;7;2003;3;3061.44
Technics Stores Inc.;1926 Ford Fire Engine;Trucks and Buses;2003-07-24 00:00:00;24;7;2003;3;2348.29
Technics Stores Inc.;1940s Ford truck;Trucks and Buses;2003-07-24 00:00:00;24;7;2003;3;4020
Technics Stores Inc.;1939 Cadillac Limousine;Vintage Cars;2003-07-24 00:00:00;24;7;2003;3;1167.25
Technics Stores Inc.;1962 Volkswagen Microbus;Trucks and Buses;2003-07-24 00:00:00;24;7;2003;3;5585.48
Technics Stores Inc.;1980Ã¢â‚¬â„¢s GM Manhattan Express;Trucks and Buses;2003-07-24 00:00:00;24;7;2003;3;2278.64
Technics Stores Inc.;1996 Peterbilt 379 Stake Bed with Outrigger;Trucks and Buses;2003-07-24 00:00:00;24;7;2003;3;1737.39
Technics Stores Inc.;1982 Camaro Z28;Classic Cars;2003-07-24 00:00:00;24;7;2003;3;3641.4
Suominen Souveniers;1957 Chevy Pickup;Trucks and Buses;2003-08-01 00:00:00;1;8;2003;3;2413.95
Suominen Souveniers;1998 Chrysler Plymouth Prowler;Classic Cars;2003-08-01 00:00:00;1;8;2003;3;6257.94
Suominen Souveniers;1964 Mercedes Tour Bus;Trucks and Buses;2003-08-01 00:00:00;1;8;2003;3;4845.23
Suominen Souveniers;1992 Ferrari 360 Spider red;Classic Cars;2003-08-01 00:00:00;1;8;2003;3;4893.96
Suominen Souveniers;1970 Dodge Coronet;Classic Cars;2003-08-01 00:00:00;1;8;2003;3;1017.2
Suominen Souveniers;1958 Chevy Corvette Limited Edition;Classic Cars;2003-08-01 00:00:00;1;8;2003;3;675.78
Suominen Souveniers;1992 Porsche Cayenne Turbo Silver;Classic Cars;2003-08-01 00:00:00;1;8;2003;3;4163.6
Suominen Souveniers;1954 Greyhound Scenicruiser;Trucks and Buses;2003-08-01 00:00:00;1;8;2003;3;1272.72
Suominen Souveniers;Diamond T620 Semi-Skirted Tanker;Trucks and Buses;2003-08-01 00:00:00;1;8;2003;3;4176.48
Mini Gifts Distributors Ltd.;2001 Ferrari Enzo;Classic Cars;2003-08-08 00:00:00;8;8;2003;3;5485.92
Mini Gifts Distributors Ltd.;1969 Corvair Monza;Classic Cars;2003-08-08 00:00:00;8;8;2003;3;4636.5
Mini Gifts Distributors Ltd.;1969 Ford Falcon;Classic Cars;2003-08-08 00:00:00;8;8;2003;3;7720.18
Mini Gifts Distributors Ltd.;1903 Ford Model A;Vintage Cars;2003-08-08 00:00:00;8;8;2003;3;6098.71
Mini Gifts Distributors Ltd.;Collectable Wooden Train;Trains;2003-08-08 00:00:00;8;8;2003;3;2107.6
Mini Gifts Distributors Ltd.;1970 Triumph Spitfire;Classic Cars;2003-08-08 00:00:00;8;8;2003;3;2929.92
Mini Gifts Distributors Ltd.;1904 Buick Runabout;Vintage Cars;2003-08-08 00:00:00;8;8;2003;3;1916.88
Mini Gifts Distributors Ltd.;18th century schooner;Ships;2003-08-08 00:00:00;8;8;2003;3;3771.57
Mini Gifts Distributors Ltd.;1912 Ford Model T Delivery Wagon;Vintage Cars;2003-08-08 00:00:00;8;8;2003;3;3643.14
Mini Gifts Distributors Ltd.;1950's Chicago Surface Lines Streetcar;Trains;2003-08-08 00:00:00;8;8;2003;3;2557.79
Mini Gifts Distributors Ltd.;1962 City of Detroit Streetcar;Trains;2003-08-08 00:00:00;8;8;2003;3;2362.08
Mini Gifts Distributors Ltd.;The Schooner Bluenose;Ships;2003-08-08 00:00:00;8;8;2003;3;2268.94
Mini Gifts Distributors Ltd.;The Mayflower;Ships;2003-08-08 00:00:00;8;8;2003;3;3314.44
Mini Gifts Distributors Ltd.;The Titanic;Ships;2003-08-08 00:00:00;8;8;2003;3;1935.36
Mini Gifts Distributors Ltd.;The Queen Mary;Ships;2003-08-08 00:00:00;8;8;2003;3;3472.06
Mini Gifts Distributors Ltd.;Pont Yacht;Ships;2003-08-08 00:00:00;8;8;2003;3;1831.44
Mini Creations Ltd.;1972 Alfa Romeo GTA;Classic Cars;2003-08-10 00:00:00;10;8;2003;3;6530.72
Mini Creations Ltd.;1980s Black Hawk Helicopter;Planes;2003-08-10 00:00:00;10;8;2003;3;4036.8
Mini Creations Ltd.;1999 Yamaha Speed Boat;Ships;2003-08-10 00:00:00;10;8;2003;3;3244.84
Mini Creations Ltd.;1941 Chevrolet Special Deluxe Cabriolet;Vintage Cars;2003-08-10 00:00:00;10;8;2003;3;3383.68
Mini Creations Ltd.;1900s Vintage Bi-Plane;Planes;2003-08-10 00:00:00;10;8;2003;3;1720.17
Mini Creations Ltd.;1937 Horch 930V Limousine;Vintage Cars;2003-08-10 00:00:00;10;8;2003;3;1974.38
Mini Creations Ltd.;1940 Ford Delivery Sedan;Vintage Cars;2003-08-10 00:00:00;10;8;2003;3;1716.72
Mini Creations Ltd.;Corsair F4U ( Bird Cage);Planes;2003-08-10 00:00:00;10;8;2003;3;1566.88
Mini Creations Ltd.;1930 Buick Marquette Phaeton;Vintage Cars;2003-08-10 00:00:00;10;8;2003;3;1186.93
Mini Creations Ltd.;American Airlines: B767-300;Planes;2003-08-10 00:00:00;10;8;2003;3;3123.72
Mini Creations Ltd.;HMS Bounty;Ships;2003-08-10 00:00:00;10;8;2003;3;2282.79
Mini Creations Ltd.;America West Airlines B757-200;Planes;2003-08-10 00:00:00;10;8;2003;3;2074.28
Mini Creations Ltd.;The USS Constitution Ship;Ships;2003-08-10 00:00:00;10;8;2003;3;2151.09
Mini Creations Ltd.;F/A 18 Hornet 1/72;Planes;2003-08-10 00:00:00;10;8;2003;3;1971.20
Mini Creations Ltd.;American Airlines: MD-11S;Planes;2003-08-10 00:00:00;10;8;2003;3;2215.10
Mini Creations Ltd.;Boeing X-32A JSF;Planes;2003-08-10 00:00:00;10;8;2003;3;1837.41
Royale Belge;1928 Ford Phaeton Deluxe;Vintage Cars;2003-08-13 00:00:00;13;8;2003;3;1128.19
Toys4GrownUps.com;1969 Harley Davidson Ultimate Chopper;Motorcycles;2003-08-25 00:00:00;25;8;2003;3;3445.20
Toys4GrownUps.com;1996 Moto Guzzi 1100i;Motorcycles;2003-08-25 00:00:00;25;8;2003;3;3872.79
Toys4GrownUps.com;2003 Harley-Davidson Eagle Drag Bike;Motorcycles;2003-08-25 00:00:00;25;8;2003;3;5112.69
Toys4GrownUps.com;2002 Suzuki XREO;Motorcycles;2003-08-25 00:00:00;25;8;2003;3;7158.9
Toys4GrownUps.com;P-51-D Mustang;Planes;2003-08-25 00:00:00;25;8;2003;3;2154.3
Toys4GrownUps.com;1936 Harley Davidson El Knucklehead;Motorcycles;2003-08-25 00:00:00;25;8;2003;3;1581
Toys4GrownUps.com;1997 BMW R 1100 S;Motorcycles;2003-08-25 00:00:00;25;8;2003;3;4458.24
Toys4GrownUps.com;1928 British Royal Navy Airplane;Planes;2003-08-25 00:00:00;25;8;2003;3;3501.60
Toys4GrownUps.com;1960 BSA Gold Star DBD34;Motorcycles;2003-08-25 00:00:00;25;8;2003;3;3007.06
Toys4GrownUps.com;1982 Ducati 900 Monster;Motorcycles;2003-08-25 00:00:00;25;8;2003;3;1514.7
Toys4GrownUps.com;1900s Vintage Tri-Plane;Planes;2003-08-25 00:00:00;25;8;2003;3;2367.09
Toys4GrownUps.com;1997 BMW F650 ST;Motorcycles;2003-08-25 00:00:00;25;8;2003;3;3296.37
Toys4GrownUps.com;1982 Ducati 996 R;Motorcycles;2003-08-25 00:00:00;25;8;2003;3;1222.33
Toys4GrownUps.com;1974 Ducati 350 Mk3 Desmo;Motorcycles;2003-08-25 00:00:00;25;8;2003;3;2590.11
Toys4GrownUps.com;2002 Yamaha YZR M1;Motorcycles;2003-08-25 00:00:00;25;8;2003;3;2782.36
Toys4GrownUps.com;ATA: B757-300;Planes;2003-08-25 00:00:00;25;8;2003;3;2278
Gift Ideas Corp.;1957 Vespa GS150;Motorcycles;2003-09-03 00:00:00;3;9;2003;3;2834.1
Gift Ideas Corp.;1957 Corvette Convertible;Classic Cars;2003-09-03 00:00:00;3;9;2003;3;3797.25
Collectables For Less Inc.;1968 Ford Mustang;Classic Cars;2003-09-05 00:00:00;5;9;2003;3;7751.52
Collectables For Less Inc.;1968 Dodge Charger;Classic Cars;2003-09-05 00:00:00;5;9;2003;3;3422.09
Collectables For Less Inc.;1970 Plymouth Hemi Cuda;Classic Cars;2003-09-05 00:00:00;5;9;2003;3;1558.40
Collectables For Less Inc.;1969 Dodge Charger;Classic Cars;2003-09-05 00:00:00;5;9;2003;3;3230.37
Collectables For Less Inc.;1948 Porsche 356-A Roadster;Classic Cars;2003-09-05 00:00:00;5;9;2003;3;1841.84
Collectables For Less Inc.;1969 Dodge Super Bee;Classic Cars;2003-09-05 00:00:00;5;9;2003;3;2692.08
Collectables For Less Inc.;1976 Ford Gran Torino;Classic Cars;2003-09-05 00:00:00;5;9;2003;3;4785.95
Collectables For Less Inc.;1982 Lamborghini Diablo;Classic Cars;2003-09-05 00:00:00;5;9;2003;3;830.74
Collectables For Less Inc.;1971 Alpine Renault 1600s;Classic Cars;2003-09-05 00:00:00;5;9;2003;3;1469.39
Collectables For Less Inc.;1956 Porsche 356A Coupe;Classic Cars;2003-09-05 00:00:00;5;9;2003;3;2842.34
Collectables For Less Inc.;1961 Chevrolet Impala;Classic Cars;2003-09-05 00:00:00;5;9;2003;3;2255.56
Anna's Decorations, Ltd;1993 Mazda RX-7;Classic Cars;2003-09-11 00:00:00;11;9;2003;3;2636.95
Anna's Decorations, Ltd;1965 Aston Martin DB5;Classic Cars;2003-09-11 00:00:00;11;9;2003;3;5088.22
Anna's Decorations, Ltd;1995 Honda Civic;Classic Cars;2003-09-11 00:00:00;11;9;2003;3;3414
Anna's Decorations, Ltd;1999 Indy 500 Monte Carlo SS;Classic Cars;2003-09-11 00:00:00;11;9;2003;3;3065.04
Anna's Decorations, Ltd;1992 Ferrari 360 Spider red;Classic Cars;2003-09-11 00:00:00;11;9;2003;3;4606.08
Anna's Decorations, Ltd;1948 Porsche Type 356 Roadster;Classic Cars;2003-09-11 00:00:00;11;9;2003;3;3797.64
Anna's Decorations, Ltd;1932 Alfa Romeo 8C2300 Spider Sport;Vintage Cars;2003-09-11 00:00:00;11;9;2003;3;2847.5
Anna's Decorations, Ltd;1957 Ford Thunderbird;Classic Cars;2003-09-11 00:00:00;11;9;2003;3;1922.12
Anna's Decorations, Ltd;1970 Chevy Chevelle SS 454;Classic Cars;2003-09-11 00:00:00;11;9;2003;3;1635.25
Anna's Decorations, Ltd;1966 Shelby Cobra 427 S/C;Classic Cars;2003-09-11 00:00:00;11;9;2003;3;2175.63
Anna's Decorations, Ltd;1949 Jaguar XK 120;Classic Cars;2003-09-11 00:00:00;11;9;2003;3;1622.04
Anna's Decorations, Ltd;1952 Citroen-15CV;Classic Cars;2003-09-11 00:00:00;11;9;2003;3;3913.06
Anna's Decorations, Ltd;1969 Chevrolet Camaro Z28;Classic Cars;2003-09-11 00:00:00;11;9;2003;3;2229.21
Anna's Decorations, Ltd;2002 Chevy Corvette;Classic Cars;2003-09-11 00:00:00;11;9;2003;3;2601.99
Signal Collectibles Ltd.;1937 Lincoln Berline;Vintage Cars;2003-09-12 00:00:00;12;9;2003;3;4366.5
Signal Collectibles Ltd.;1936 Mercedes-Benz 500K Special Roadster;Vintage Cars;2003-09-12 00:00:00;12;9;2003;3;1455.60
Signal Collectibles Ltd.;1917 Grand Touring Sedan;Vintage Cars;2003-09-12 00:00:00;12;9;2003;3;5317.6
Signal Collectibles Ltd.;1911 Ford Town Car;Vintage Cars;2003-09-12 00:00:00;12;9;2003;3;1220.4
Signal Collectibles Ltd.;1932 Model A Ford J-Coupe;Vintage Cars;2003-09-12 00:00:00;12;9;2003;3;4153.38
Signal Collectibles Ltd.;1928 Mercedes-Benz SSK;Vintage Cars;2003-09-12 00:00:00;12;9;2003;3;3842.38
Signal Collectibles Ltd.;1917 Maxwell Touring Car;Vintage Cars;2003-09-12 00:00:00;12;9;2003;3;3750.18
Signal Collectibles Ltd.;1939 Chevrolet Deluxe Coupe;Vintage Cars;2003-09-12 00:00:00;12;9;2003;3;1123.2
Signal Collectibles Ltd.;1938 Cadillac V-16 Presidential Limousine;Vintage Cars;2003-09-12 00:00:00;12;9;2003;3;1953.62
Signal Collectibles Ltd.;1936 Mercedes Benz 500k Roadster;Vintage Cars;2003-09-12 00:00:00;12;9;2003;3;1002.82
Signal Collectibles Ltd.;1936 Chrysler Airflow;Vintage Cars;2003-09-12 00:00:00;12;9;2003;3;1811.39
Dragon Souveniers, Ltd.;1952 Alpine Renault 1300;Classic Cars;2003-09-19 00:00:00;19;9;2003;3;8197.2
Dragon Souveniers, Ltd.;1962 LanciaA Delta 16V;Classic Cars;2003-09-19 00:00:00;19;9;2003;3;2423
Dragon Souveniers, Ltd.;1958 Setra Bus;Trucks and Buses;2003-09-19 00:00:00;19;9;2003;3;4059.00
Dragon Souveniers, Ltd.;1940 Ford Pickup Truck;Trucks and Buses;2003-09-19 00:00:00;19;9;2003;3;3252.78
Dragon Souveniers, Ltd.;1913 Ford Model T Speedster;Vintage Cars;2003-09-19 00:00:00;19;9;2003;3;4380.87
Dragon Souveniers, Ltd.;1934 Ford V8 Coupe;Vintage Cars;2003-09-19 00:00:00;19;9;2003;3;1686.3
Dragon Souveniers, Ltd.;18th Century Vintage Horse Carriage;Vintage Cars;2003-09-19 00:00:00;19;9;2003;3;2532.14
Dragon Souveniers, Ltd.;1940s Ford truck;Trucks and Buses;2003-09-19 00:00:00;19;9;2003;3;5458.11
Dragon Souveniers, Ltd.;1939 Cadillac Limousine;Vintage Cars;2003-09-19 00:00:00;19;9;2003;3;1418.7
Dragon Souveniers, Ltd.;1996 Peterbilt 379 Stake Bed with Outrigger;Trucks and Buses;2003-09-19 00:00:00;19;9;2003;3;3040.45
Dragon Souveniers, Ltd.;1982 Camaro Z28;Classic Cars;2003-09-19 00:00:00;19;9;2003;3;1901.6
Oulu Toy Supplies, Inc.;1957 Chevy Pickup;Trucks and Buses;2003-09-21 00:00:00;21;9;2003;3;2758.8
Oulu Toy Supplies, Inc.;1998 Chrysler Plymouth Prowler;Classic Cars;2003-09-21 00:00:00;21;9;2003;3;6547.61
Oulu Toy Supplies, Inc.;1964 Mercedes Tour Bus;Trucks and Buses;2003-09-21 00:00:00;21;9;2003;3;5232.22
Oulu Toy Supplies, Inc.;1926 Ford Fire Engine;Trucks and Buses;2003-09-21 00:00:00;21;9;2003;3;2275.26
